exp_id,left_feature,right_feature,left_value,right_value,count,y_mean,pred_mean,residual_mean,residual_median,residual_mae,notes
v56_20260617_150011,medical_history,family_medical_history,diabetes,Unknown,114,0.4885964912280702,0.4719298245614035,1.6666666666666667,0.0,10.807017543859649,
v56_20260617_150011,medical_history,family_medical_history,diabetes,diabetes,149,0.4569798657718121,0.4536912751677852,0.3288590604026848,0.0,14.879194630872483,
v56_20260617_150011,medical_history,family_medical_history,diabetes,heart disease,103,0.4784466019417476,0.48019417475728154,-0.17475728155339806,0.0,12.0,
v56_20260617_150011,medical_history,family_medical_history,diabetes,high blood pressure,140,0.5629285714285714,0.5141428571428571,4.878571428571429,0.0,12.707142857142857,
v56_20260617_150011,medical_history,family_medical_history,heart disease,Unknown,106,0.5065094339622641,0.5213207547169811,-1.4811320754716981,0.0,13.19811320754717,
v56_20260617_150011,medical_history,family_medical_history,heart disease,diabetes,137,0.517080291970803,0.5186131386861313,-0.15328467153284678,0.0,13.905109489051094,
v56_20260617_150011,medical_history,family_medical_history,heart disease,heart disease,132,0.45446969696969697,0.45515151515151514,-0.06818181818181812,0.0,12.537878787878787,
v56_20260617_150011,medical_history,family_medical_history,heart disease,high blood pressure,133,0.4542105263157895,0.48548872180451125,-3.1278195488721803,0.0,14.37593984962406,
v56_20260617_150011,medical_history,family_medical_history,high blood pressure,Unknown,159,0.49867924528301893,0.5049056603773585,-0.6226415094339622,0.0,9.817610062893081,
v56_20260617_150011,medical_history,family_medical_history,high blood pressure,diabetes,217,0.5027188940092167,0.4988940092165899,0.3824884792626728,0.0,14.539170506912443,
v56_20260617_150011,medical_history,family_medical_history,high blood pressure,heart disease,156,0.5065384615384615,0.4766666666666667,2.9871794871794872,0.0,13.5,
v56_20260617_150011,medical_history,family_medical_history,high blood pressure,high blood pressure,165,0.4986060606060606,0.47248484848484845,2.6121212121212123,0.0,12.709090909090909,
v56_20260617_150011,glucose_bin,cholesterol_bin,g0,c0,176,0.4815909090909091,0.4786363636363636,0.29545454545454536,0.0,10.977272727272727,
v56_20260617_150011,glucose_bin,cholesterol_bin,g0,c1,126,0.4857936507936508,0.4992063492063492,-1.3412698412698412,0.0,11.214285714285714,
v56_20260617_150011,glucose_bin,cholesterol_bin,g0,c2,128,0.45515625,0.466015625,-1.0859375,0.0,14.1328125,
v56_20260617_150011,glucose_bin,cholesterol_bin,g0,c3,99,0.5175757575757576,0.50010101010101,1.7474747474747478,0.0,12.191919191919192,
v56_20260617_150011,glucose_bin,cholesterol_bin,g0,c4,71,0.5494366197183098,0.5011267605633802,4.830985915492958,0.0,15.873239436619718,
v56_20260617_150011,glucose_bin,cholesterol_bin,g1,c0,144,0.435625,0.429375,0.625,0.0,16.319444444444443,
v56_20260617_150011,glucose_bin,cholesterol_bin,g1,c1,136,0.45963235294117644,0.4391911764705882,2.0441176470588234,0.0,12.970588235294118,
v56_20260617_150011,glucose_bin,cholesterol_bin,g1,c2,107,0.5025233644859813,0.4937383177570093,0.8785046728971962,0.0,13.551401869158878,
v56_20260617_150011,glucose_bin,cholesterol_bin,g1,c3,124,0.5111290322580645,0.495,1.6129032258064515,0.0,15.85483870967742,
v56_20260617_150011,glucose_bin,cholesterol_bin,g1,c4,89,0.41247191011235956,0.40662921348314607,0.5842696629213485,0.0,13.932584269662922,
v56_20260617_150011,glucose_bin,cholesterol_bin,g2,c0,109,0.506697247706422,0.4659633027522936,4.073394495412844,0.0,17.192660550458715,
v56_20260617_150011,glucose_bin,cholesterol_bin,g2,c1,123,0.5034146341463415,0.4960162601626016,0.7398373983739837,0.0,11.796747967479675,
v56_20260617_150011,glucose_bin,cholesterol_bin,g2,c2,128,0.52765625,0.50234375,2.53125,0.0,12.15625,
v56_20260617_150011,glucose_bin,cholesterol_bin,g2,c3,124,0.47403225806451615,0.4712903225806451,0.27419354838709675,0.0,14.338709677419354,
v56_20260617_150011,glucose_bin,cholesterol_bin,g2,c4,117,0.4665811965811966,0.4517094017094017,1.4871794871794872,0.0,14.837606837606838,
v56_20260617_150011,glucose_bin,cholesterol_bin,g3,c0,91,0.42747252747252745,0.4513186813186813,-2.3846153846153846,0.0,17.153846153846153,
v56_20260617_150011,glucose_bin,cholesterol_bin,g3,c1,133,0.4609022556390977,0.48751879699248124,-2.661654135338346,0.0,13.954887218045112,
v56_20260617_150011,glucose_bin,cholesterol_bin,g3,c2,112,0.5060714285714286,0.4900892857142857,1.5982142857142858,0.0,13.205357142857142,
v56_20260617_150011,glucose_bin,cholesterol_bin,g3,c3,121,0.47198347107438016,0.47702479338842974,-0.5041322314049588,0.0,10.47107438016529,
v56_20260617_150011,glucose_bin,cholesterol_bin,g3,c4,144,0.49916666666666665,0.4857638888888889,1.3402777777777777,0.0,14.409722222222221,
v56_20260617_150011,glucose_bin,cholesterol_bin,g4,c0,80,0.438875,0.47112499999999996,-3.225,0.0,13.75,
v56_20260617_150011,glucose_bin,cholesterol_bin,g4,c1,82,0.43890243902439025,0.4639024390243902,-2.5,0.0,14.036585365853659,
v56_20260617_150011,glucose_bin,cholesterol_bin,g4,c2,125,0.53832,0.50944,2.888,0.0,14.088,
v56_20260617_150011,glucose_bin,cholesterol_bin,g4,c3,132,0.47378787878787876,0.48484848484848486,-1.1060606060606057,0.0,12.333333333333334,
v56_20260617_150011,glucose_bin,cholesterol_bin,g4,c4,179,0.49134078212290505,0.49033519553072624,0.10055865921787717,0.0,10.860335195530727,
v56_20260617_150011,BMI_bin,glucose_bin,high,g0,250,0.47192,0.45996,1.196,0.0,12.74,
v56_20260617_150011,BMI_bin,glucose_bin,high,g1,229,0.46213973799126634,0.4329694323144105,2.9170305676855897,0.0,15.528384279475983,
v56_20260617_150011,BMI_bin,glucose_bin,high,g2,225,0.5365777777777778,0.5110222222222223,2.5555555555555554,0.0,16.297777777777778,
v56_20260617_150011,BMI_bin,glucose_bin,high,g3,209,0.4867942583732057,0.47330143540669856,1.3492822966507176,0.0,15.311004784688995,
v56_20260617_150011,BMI_bin,glucose_bin,high,g4,229,0.44231441048034936,0.4648471615720524,-2.2532751091703056,0.0,12.410480349344978,
v56_20260617_150011,BMI_bin,glucose_bin,low,g0,26,0.5473076923076923,0.5438461538461539,0.34615384615384587,0.0,12.73076923076923,small_n
v56_20260617_150011,BMI_bin,glucose_bin,low,g1,22,0.49454545454545457,0.4913636363636364,0.3181818181818182,0.0,11.590909090909092,small_n
v56_20260617_150011,BMI_bin,glucose_bin,low,g2,24,0.5083333333333333,0.5275,-1.9166666666666667,0.0,13.0,small_n
v56_20260617_150011,BMI_bin,glucose_bin,low,g3,16,0.47062499999999996,0.435,3.5625,0.0,9.0625,small_n
v56_20260617_150011,BMI_bin,glucose_bin,low,g4,28,0.45285714285714285,0.42607142857142855,2.6785714285714284,0.0,12.821428571428571,small_n
v56_20260617_150011,BMI_bin,glucose_bin,normal,g0,148,0.4872972972972973,0.49716216216216214,-0.9864864864864865,0.0,10.0,
v56_20260617_150011,BMI_bin,glucose_bin,normal,g1,149,0.47174496644295305,0.44590604026845637,2.5838926174496644,0.0,16.302013422818792,
v56_20260617_150011,BMI_bin,glucose_bin,normal,g2,161,0.45192546583850934,0.4472049689440994,0.4720496894409938,0.0,11.217391304347826,
v56_20260617_150011,BMI_bin,glucose_bin,normal,g3,184,0.46902173913043477,0.4813586956521739,-1.233695652173913,0.0,12.342391304347826,
v56_20260617_150011,BMI_bin,glucose_bin,normal,g4,145,0.4942758620689655,0.4902068965517241,0.40689655172413813,0.0,12.462068965517242,
v56_20260617_150011,BMI_bin,glucose_bin,obese,g0,131,0.5137404580152671,0.5022900763358779,1.1450381679389312,0.0,13.49618320610687,
v56_20260617_150011,BMI_bin,glucose_bin,obese,g1,158,0.4778481012658228,0.4868354430379747,-0.8987341772151899,0.0,13.278481012658228,
v56_20260617_150011,BMI_bin,glucose_bin,obese,g2,144,0.49347222222222226,0.4585416666666667,3.4930555555555554,0.0,14.5625,
v56_20260617_150011,BMI_bin,glucose_bin,obese,g3,154,0.4647402597402597,0.48980519480519474,-2.5064935064935066,0.0,13.64935064935065,
v56_20260617_150011,BMI_bin,glucose_bin,obese,g4,140,0.5165000000000001,0.5136428571428571,0.2857142857142858,0.0,13.471428571428572,
v56_20260617_150011,BMI_bin,glucose_bin,very_high,g0,45,0.5077777777777778,0.5193333333333333,-1.1555555555555552,0.0,16.08888888888889,
v56_20260617_150011,BMI_bin,glucose_bin,very_high,g1,42,0.3952380952380953,0.4438095238095238,-4.857142857142857,0.0,10.285714285714286,
v56_20260617_150011,BMI_bin,glucose_bin,very_high,g2,47,0.45340425531914896,0.46212765957446805,-0.8723404255319147,0.0,10.914893617021276,
v56_20260617_150011,BMI_bin,glucose_bin,very_high,g3,38,0.4928947368421053,0.4892105263157895,0.3684210526315789,0.0,13.68421052631579,
v56_20260617_150011,BMI_bin,glucose_bin,very_high,g4,56,0.5523214285714285,0.5323214285714285,2.0,0.0,12.321428571428571,
v56_20260617_150011,age_bin,medical_history,41_55,Unknown,304,0.43559210526315784,0.4243421052631579,1.1249999999999998,0.0,14.486842105263158,
v56_20260617_150011,age_bin,medical_history,41_55,diabetes,95,0.4391578947368421,0.4378947368421053,0.12631578947368421,0.0,14.463157894736842,
v56_20260617_150011,age_bin,medical_history,41_55,heart disease,128,0.48734375,0.506328125,-1.8984375,0.0,12.7421875,
v56_20260617_150011,age_bin,medical_history,41_55,high blood pressure,146,0.5009589041095891,0.5095205479452055,-0.8561643835616438,0.0,12.623287671232877,
v56_20260617_150011,age_bin,medical_history,56_70,Unknown,251,0.4835856573705179,0.46752988047808763,1.6055776892430278,0.0,14.593625498007968,
v56_20260617_150011,age_bin,medical_history,56_70,diabetes,107,0.5785046728971962,0.5599065420560747,1.8598130841121499,0.0,8.981308411214954,
v56_20260617_150011,age_bin,medical_history,56_70,heart disease,84,0.46309523809523806,0.5064285714285715,-4.333333333333333,0.0,14.833333333333334,
v56_20260617_150011,age_bin,medical_history,56_70,high blood pressure,129,0.45790697674418607,0.43333333333333335,2.4573643410852712,0.0,14.364341085271318,
v56_20260617_150011,age_bin,medical_history,71_85,Unknown,273,0.476996336996337,0.4636263736263736,1.336996336996337,0.0,13.7985347985348,
v56_20260617_150011,age_bin,medical_history,71_85,diabetes,98,0.49357142857142855,0.4802040816326531,1.336734693877551,0.0,13.33673469387755,
v56_20260617_150011,age_bin,medical_history,71_85,heart disease,109,0.4552293577981651,0.4485321100917431,0.6697247706422018,0.0,11.275229357798166,
v56_20260617_150011,age_bin,medical_history,71_85,high blood pressure,167,0.5302395209580838,0.507125748502994,2.311377245508982,0.0,11.41317365269461,
v56_20260617_150011,age_bin,medical_history,86+,Unknown,59,0.5127118644067796,0.5161016949152543,-0.3389830508474576,0.0,13.423728813559322,
v56_20260617_150011,age_bin,medical_history,86+,diabetes,25,0.42879999999999996,0.4364,-0.76,0.0,8.52,small_n
v56_20260617_150011,age_bin,medical_history,86+,heart disease,27,0.5262962962962963,0.5574074074074075,-3.111111111111111,0.0,16.37037037037037,small_n
v56_20260617_150011,age_bin,medical_history,86+,high blood pressure,36,0.5230555555555556,0.5375000000000001,-1.4444444444444444,0.0,12.222222222222221,
v56_20260617_150011,age_bin,medical_history,<=40,Unknown,402,0.46179104477611943,0.47972636815920394,-1.7935323383084578,0.0,13.917910447761194,
v56_20260617_150011,age_bin,medical_history,<=40,diabetes,181,0.49265193370165744,0.4605524861878453,3.2099447513812156,0.0,14.414364640883978,
v56_20260617_150011,age_bin,medical_history,<=40,heart disease,160,0.49887499999999996,0.49793750000000003,0.09374999999999992,0.0,14.51875,
v56_20260617_150011,age_bin,medical_history,<=40,high blood pressure,219,0.502648401826484,0.4864383561643836,1.6210045662100456,0.0,13.136986301369863,
v56_20260617_150011,bone_density_bin,gender,b0,F,286,0.4903496503496504,0.4823776223776224,0.7972027972027974,0.0,13.447552447552448,
v56_20260617_150011,bone_density_bin,gender,b0,M,322,0.5000621118012423,0.48925465838509313,1.0807453416149067,0.0,13.105590062111801,
v56_20260617_150011,bone_density_bin,gender,b1,F,308,0.48107142857142854,0.46081168831168834,2.0259740259740258,0.0,13.584415584415584,
v56_20260617_150011,bone_density_bin,gender,b1,M,298,0.48030201342281875,0.478255033557047,0.2046979865771814,0.0,12.479865771812081,
v56_20260617_150011,bone_density_bin,gender,b2,F,327,0.4890519877675841,0.4706727828746177,1.837920489296636,0.0,12.675840978593271,
v56_20260617_150011,bone_density_bin,gender,b2,M,286,0.4912237762237763,0.4831468531468532,0.8076923076923077,0.0,13.758741258741258,
v56_20260617_150011,bone_density_bin,gender,b3,F,271,0.4716974169741697,0.48073800738007383,-0.904059040590406,0.0,15.531365313653136,
v56_20260617_150011,bone_density_bin,gender,b3,M,303,0.4501980198019802,0.4531023102310231,-0.2904290429042905,0.0,11.947194719471947,
v56_20260617_150011,bone_density_bin,gender,b4,F,316,0.4961392405063291,0.4960126582278481,0.01265822784810131,0.0,14.949367088607595,
v56_20260617_150011,bone_density_bin,gender,b4,M,283,0.4678445229681979,0.47537102473498233,-0.752650176678445,0.0,13.685512367491166,
